manufacturer,model,description,transmission,engineCapacityCc,fuelType,litresPer100kmUrban,litresPer100kmExtraUrban,litresPer100kmCombined,kgCO2PerKm,noiseLeveldBA,gCOPerKm,gHCPerKm,gNOxPerKm,gParticulatesPerKm,units,source
MERCEDES-BENZ,A-Class (W169) 5 Door,A180 CDI no DPF 215 Tyres,M6,1992,Diesel,7.4,4.7,5.7,0.149,72.0,0.234,-,0.190,0.019,dumb,Part_A_Euro_IV_may2008.csv from http://www.vcacarfueldata.org.uk/downloads/
MERCEDES-BENZ,A-Class (W169) 5 Door,A180 CDI no DPF 185 Tyres,CVT,1992,Diesel,7.0,4.4,5.4,0.142,71.0,0.040,-,0.216,0.020,dumb,Part_A_Euro_IV_may2008.csv from http://www.vcacarfueldata.org.uk/downloads/
MERCEDES-BENZ,A-Class (W169) 5 Door,A180 CDI no DPF 195 Tyres,CVT,1992,Diesel,7.2,4.7,5.6,0.147,71.0,0.040,-,0.216,0.020,dumb,Part_A_Euro_IV_may2008.csv from http://www.vcacarfueldata.org.uk/downloads/
MERCEDES-BENZ,A-Class (W169) 5 Door,A180 CDI no DPF 215 Tyres,CVT,1992,Diesel,7.6,4.9,5.8,0.154,71.0,0.040,-,0.216,0.020,dumb,Part_A_Euro_IV_may2008.csv from http://www.vcacarfueldata.org.uk/downloads/
MERCEDES-BENZ,A-Class (W169) 5 Door,A180 CDI with DPF 185 Tyres,M6,1992,Diesel,6.4,4.6,5.2,0.137,72.0,0.249,-,0.204,0.003,dumb,Part_A_Euro_IV_may2008.csv from http://www.vcacarfueldata.org.uk/downloads/
MERCEDES-BENZ,A-Class (W169) 5 Door,A180 CDI with DPF 195 Tyres,M6,1992,Diesel,6.6,4.7,5.4,0.141,72.0,0.249,-,0.204,0.003,dumb,Part_A_Euro_IV_may2008.csv from http://www.vcacarfueldata.org.uk/downloads/
MERCEDES-BENZ,A-Class (W169) 5 Door,A180 CDI with DPF 215 Tyres,M6,1992,Diesel,7.4,4.7,5.7,0.149,72.0,0.249,-,0.204,0.003,dumb,Part_A_Euro_IV_may2008.csv from http://www.vcacarfueldata.org.uk/downloads/
MERCEDES-BENZ,A-Class (W169) 5 Door,A180 CDI with DPF 185 Tyres,CVT,1992,Diesel,7.0,4.4,5.4,0.142,71.0,0.068,-,0.167,0.003,dumb,Part_A_Euro_IV_may2008.csv from http://www.vcacarfueldata.org.uk/downloads/
MERCEDES-BENZ,A-Class (W169) 5 Door,A180 CDI with DPF 195 Tyres,CVT,1992,Diesel,7.2,4.7,5.6,0.147,71.0,0.068,-,0.167,0.003,dumb,Part_A_Euro_IV_may2008.csv from http://www.vcacarfueldata.org.uk/downloads/
MERCEDES-BENZ,A-Class (W169) 5 Door,A180 CDI with DPF 215 Tyres,CVT,1992,Diesel,7.6,4.9,5.8,0.154,71.0,0.068,-,0.167,0.003,dumb,Part_A_Euro_IV_may2008.csv from http://www.vcacarfueldata.org.uk/downloads/
MERCEDES-BENZ,A-Class (W169) 5 Door,A200 CDI no DPF 195 Tyres,M6,1992,Diesel,6.9,4.5,5.4,0.141,73.0,0.339,-,0.196,0.016,dumb,Part_A_Euro_IV_may2008.csv from http://www.vcacarfueldata.org.uk/downloads/
MERCEDES-BENZ,A-Class (W169) 5 Door,A200 CDI no DPF 215 Tyres,M6,1992,Diesel,7.4,4.7,5.7,0.149,73.0,0.339,-,0.196,0.016,dumb,Part_A_Euro_IV_may2008.csv from http://www.vcacarfueldata.org.uk/downloads/
MERCEDES-BENZ,A-Class (W169) 5 Door,A200 CDI no DPF 195 Tyres,CVT,1992,Diesel,7.1,4.9,5.7,0.149,71.0,0.040,-,0.217,0.023,dumb,Part_A_Euro_IV_may2008.csv from http://www.vcacarfueldata.org.uk/downloads/
MERCEDES-BENZ,A-Class (W169) 5 Door,A200 CDI no DPF 215 Tyres 17 wheels,CVT,1992,Diesel,7.5,4.9,5.9,0.156,71.0,0.040,-,0.217,0.023,dumb,Part_A_Euro_IV_may2008.csv from http://www.vcacarfueldata.org.uk/downloads/
MERCEDES-BENZ,A-Class (W169) 5 Door,A200 CDI no DPF 215 Tyres 18 wheels,CVT,1992,Diesel,7.9,5.0,6.0,0.159,71.0,0.040,-,0.217,0.023,dumb,Part_A_Euro_IV_may2008.csv from http://www.vcacarfueldata.org.uk/downloads/
MERCEDES-BENZ,A-Class (W169) 5 Door,A200 CDI with DPF 195 Tyres,M6,1992,Diesel,6.9,4.5,5.4,0.141,73.0,0.259,-,0.187,0.003,dumb,Part_A_Euro_IV_may2008.csv from http://www.vcacarfueldata.org.uk/downloads/
MERCEDES-BENZ,A-Class (W169) 5 Door,A200 CDI with DPF 215 Tyres,M6,1992,Diesel,7.4,4.7,5.7,0.149,73.0,0.259,-,0.187,0.003,dumb,Part_A_Euro_IV_may2008.csv from http://www.vcacarfueldata.org.uk/downloads/
MERCEDES-BENZ,A-Class (W169) 5 Door,A200 CDI with DPF 195 Tyres,CVT,1992,Diesel,7.1,4.9,5.7,0.149,71.0,0.124,-,0.223,0.003,dumb,Part_A_Euro_IV_may2008.csv from http://www.vcacarfueldata.org.uk/downloads/
MERCEDES-BENZ,A-Class (W169) 5 Door,A200 CDI with DPF 215 Tyres 17 wheels,CVT,1992,Diesel,7.5,4.9,5.9,0.156,71.0,0.124,-,0.223,0.003,dumb,Part_A_Euro_IV_may2008.csv from http://www.vcacarfueldata.org.uk/downloads/
MERCEDES-BENZ,A-Class (W169) 5 Door,A200 CDI with DPF 215 Tyres 18 wheels,CVT,1992,Diesel,7.9,5.0,6.0,0.159,71.0,0.124,-,0.223,0.003,dumb,Part_A_Euro_IV_may2008.csv from http://www.vcacarfueldata.org.uk/downloads/
MERCEDES-BENZ,B-Class (T245),B150 205 Tyres at rear,M5,1498,Petrol,8.3,5.6,6.6,0.158,73.0,0.305,0.029,0.005,-,dumb,Part_A_Euro_IV_may2008.csv from http://www.vcacarfueldata.org.uk/downloads/
MERCEDES-BENZ,B-Class (T245),B150 215 Tyres at rear,M5,1498,Petrol,8.5,5.8,6.8,0.163,73.0,0.305,0.029,0.005,-,dumb,Part_A_Euro_IV_may2008.csv from http://www.vcacarfueldata.org.uk/downloads/
MERCEDES-BENZ,B-Class (T245),B150 205 Tyres at rear,CVT,1498,Petrol,8.5,6.0,6.9,0.166,71.0,0.385,0.078,0.007,-,dumb,Part_A_Euro_IV_may2008.csv from http://www.vcacarfueldata.org.uk/downloads/
MERCEDES-BENZ,B-Class (T245),B150 215 Tyres at rear,CVT,1498,Petrol,8.7,6.2,7.1,0.171,71.0,0.385,0.078,0.007,-,dumb,Part_A_Euro_IV_may2008.csv from http://www.vcacarfueldata.org.uk/downloads/
MERCEDES-BENZ,B-Class (T245),B170 205 Tyres at rear,M5,1699,Petrol,8.6,5.8,6.8,0.163,72.0,0.377,0.052,0.010,-,dumb,Part_A_Euro_IV_may2008.csv from http://www.vcacarfueldata.org.uk/downloads/
MERCEDES-BENZ,B-Class (T245),B170 215 Tyres at rear,M5,1699,Petrol,9.0,6.0,7.1,0.171,72.0,0.377,0.052,0.010,-,dumb,Part_A_Euro_IV_may2008.csv from http://www.vcacarfueldata.org.uk/downloads/
MERCEDES-BENZ,B-Class (T245),B170 205 Tyres at rear,CVT,1699,Petrol,9.0,6.0,7.1,0.171,71.0,0.303,0.076,0.008,-,dumb,Part_A_Euro_IV_may2008.csv from http://www.vcacarfueldata.org.uk/downloads/
MERCEDES-BENZ,B-Class (T245),B170 215 Tyres at rear,CVT,1699,Petrol,9.2,6.2,7.3,0.175,71.0,0.303,0.076,0.008,-,dumb,Part_A_Euro_IV_may2008.csv from http://www.vcacarfueldata.org.uk/downloads/
MERCEDES-BENZ,B-Class (T245),B180 CDI 205 Tyres at rear,M6,1992,Diesel,7.2,4.6,5.6,0.146,72.0,0.234,-,0.190,0.019,dumb,Part_A_Euro_IV_may2007.csv from http://www.vcacarfueldata.org.uk/downloads/
MERCEDES-BENZ,B-Class (T245),B180 CDI 215 Tyres at rear,M6,1992,Diesel,7.6,4.7,5.8,0.151,72.0,0.234,-,0.190,0.019,dumb,Part_A_Euro_IV_may2007.csv from http://www.vcacarfueldata.org.uk/downloads/
MERCEDES-BENZ,B-Class (T245),B180 CDI 205 Tyres at rear,CVT,1992,Diesel,7.3,4.9,5.9,0.157,71.0,0.040,-,0.216,0.020,dumb,Part_A_Euro_IV_may2007.csv from http://www.vcacarfueldata.org.uk/downloads/
MERCEDES-BENZ,B-Class (T245),B180 CDI 215 Tyres R17,CVT,1992,Diesel,7.8,5.2,6.1,0.161,71.0,0.040,-,0.216,0.020,dumb,Part_A_Euro_IV_may2007.csv from http://www.vcacarfueldata.org.uk/downloads/
MERCEDES-BENZ,B-Class (T245),B180 CDI 215 Tyres R18,CVT,1992,Diesel,7.9,5.3,6.2,0.164,71.0,0.040,-,0.216,0.020,dumb,Part_A_Euro_IV_may2007.csv from http://www.vcacarfueldata.org.uk/downloads/
MERCEDES-BENZ,B-Class (T245),B200 205 Tyres at rear,M5,2035,Petrol,9.3,6.0,7.2,0.173,74.0,0.145,0.022,0.015,-,dumb,Part_A_Euro_IV_may2008.csv from http://www.vcacarfueldata.org.uk/downloads/
MERCEDES-BENZ,B-Class (T245),B200 215 Tyres at rear,M5,2035,Petrol,9.6,6.3,7.5,0.180,74.0,0.145,0.022,0.015,-,dumb,Part_A_Euro_IV_may2008.csv from http://www.vcacarfueldata.org.uk/downloads/
MERCEDES-BENZ,B-Class (T245),B200 205 Tyres at rear,CVT,2035,Petrol,9.5,6.0,7.3,0.175,74.0,0.263,0.045,0.006,-,dumb,Part_A_Euro_IV_may2008.csv from http://www.vcacarfueldata.org.uk/downloads/
MERCEDES-BENZ,B-Class (T245),B200 215 Tyres at rear,CVT,2035,Petrol,9.7,6.2,7.5,0.180,74.0,0.263,0.045,0.006,-,dumb,Part_A_Euro_IV_may2008.csv from http://www.vcacarfueldata.org.uk/downloads/
MERCEDES-BENZ,B-Class (T245),B200 Turbo 205 Tyres at rear,M6,2035,Petrol,10.5,6.4,7.9,0.190,71.0,0.490,0.062,0.010,-,dumb,Part_A_Euro_IV_may2008.csv from http://www.vcacarfueldata.org.uk/downloads/
MERCEDES-BENZ,B-Class (T245),B200 Turbo 215 Tyres at rear,M6,2035,Petrol,10.7,6.6,8.1,0.195,71.0,0.490,0.062,0.010,-,dumb,Part_A_Euro_IV_may2008.csv from http://www.vcacarfueldata.org.uk/downloads/
MERCEDES-BENZ,B-Class (T245),B200 Turbo 205 Tyres at rear,CVT,2035,Petrol,10.5,6.7,8.1,0.195,71.0,0.651,0.060,0.007,-,dumb,Part_A_Euro_IV_may2008.csv from http://www.vcacarfueldata.org.uk/downloads/
MERCEDES-BENZ,B-Class (T245),B200 Turbo 215 Tyres at rear,CVT,2035,Petrol,10.7,6.8,8.2,0.197,71.0,0.651,0.060,0.007,-,dumb,Part_A_Euro_IV_may2008.csv from http://www.vcacarfueldata.org.uk/downloads/
MERCEDES-BENZ,B-Class (T245),B200 CDI 205 Tyres at rear,M6,1992,Diesel,7.2,4.6,5.6,0.146,73.0,0.339,-,0.196,0.016,dumb,Part_A_Euro_IV_may2007.csv from http://www.vcacarfueldata.org.uk/downloads/
MERCEDES-BENZ,B-Class (T245),B200 CDI 215 Tyres at rear,M6,1992,Diesel,7.6,4.7,5.8,0.151,73.0,0.339,-,0.196,0.016,dumb,Part_A_Euro_IV_may2007.csv from http://www.vcacarfueldata.org.uk/downloads/
MERCEDES-BENZ,B-Class (T245),B200 CDI 205 Tyres at rear,CVT,1992,Diesel,7.6,5.0,6.0,0.159,71.0,0.040,-,0.217,0.023,dumb,Part_A_Euro_IV_may2007.csv from http://www.vcacarfueldata.org.uk/downloads/
MERCEDES-BENZ,B-Class (T245),B200 CDI 215 Tyres R17,CVT,1992,Diesel,7.9,5.2,6.2,0.164,71.0,0.040,-,0.217,0.023,dumb,Part_A_Euro_IV_may2007.csv from http://www.vcacarfueldata.org.uk/downloads/
MERCEDES-BENZ,B-Class (T245),B200 CDI 215 Tyres R18,CVT,1992,Diesel,8.0,5.3,6.3,0.165,71.0,0.040,-,0.217,0.023,dumb,Part_A_Euro_IV_may2007.csv from http://www.vcacarfueldata.org.uk/downloads/
MERCEDES-BENZ,C-Class Estate (S203),C180 Kompressor up to 225 Tyres,M6,1796,Petrol,10.7,6.3,7.9,0.190,73.0,0.238,0.037,0.021,-,dumb,Part_A_Euro_IV_may2008.csv from http://www.vcacarfueldata.org.uk/downloads/
MERCEDES-BENZ,C-Class Estate (S203),C180 Kompressor 245 Tyres,M6,1796,Petrol,11.0,6.4,8.1,0.195,73.0,0.238,0.037,0.021,-,dumb,Part_A_Euro_IV_may2008.csv from http://www.vcacarfueldata.org.uk/downloads/
MERCEDES-BENZ,C-Class Estate (S203),C180 Kompressor up to 225 Tyres,A5,1796,Petrol,12.0,6.6,8.5,0.203,74.0,0.479,0.059,0.011,-,dumb,Part_A_Euro_IV_may2008.csv from http://www.vcacarfueldata.org.uk/downloads/
MERCEDES-BENZ,C-Class Estate (S203),C180 Kompressor 245 Tyres,A5,1796,Petrol,12.1,6.7,8.7,0.206,74.0,0.479,0.059,0.011,-,dumb,Part_A_Euro_IV_may2008.csv from http://www.vcacarfueldata.org.uk/downloads/
